,0
1257,0.21732859313488007
1258,0.21883751451969147
1259,0.22140827775001526
1260,0.25522416830062866
1261,0.29512691497802734
1262,0.3642505407333374
1263,0.377805233001709
1264,0.466849148273468
1265,0.46265560388565063
1266,0.450321763753891
1267,0.4265138804912567
1268,0.4025992751121521
1269,0.3698998987674713
1270,0.3714292347431183
1271,0.3918071389198303
1272,0.3624449074268341
1273,0.3285839259624481
1274,0.3358931839466095
1275,0.35367050766944885
1276,0.3377346992492676
1277,0.3437158465385437
1278,0.3400447368621826
1279,0.3968507945537567
1280,0.38130736351013184
1281,0.40811824798583984
1282,0.4046802818775177
1283,0.4501834809780121
1284,0.5159119367599487
1285,0.6233957409858704
1286,0.7127203345298767
1287,0.6826170682907104
1288,0.6513506770133972
1289,0.6073828339576721
1290,0.6358049511909485
1291,0.6341665387153625
1292,0.5614537000656128
1293,0.5431150794029236
1294,0.49950534105300903
1295,0.4404602646827698
1296,0.37731850147247314
